filename,dominant_color_rgb,description
00493_00.jpg,"(65, 68, 79)",a woman wearing a navy and white patterned top
00495_00.jpg,"(246, 246, 246)",a black top with a rib knit
00497_00.jpg,"(35, 34, 32)",a black bodysuit with a square neckline
00498_00.jpg,"(158, 153, 141)",a white t - shirt with a red and black logo
00500_00.jpg,"(245, 182, 51)",a yellow floral top with a v neckline
00501_00.jpg,"(216, 227, 238)",the white top is a lightweight knit top with a scoop neck and a scooped hem
00505_00.jpg,"(240, 209, 113)",polo sport - t - shirt - yellow
00506_00.jpg,"(174, 140, 104)",a woman wearing a tan sweater
00507_00.jpg,"(38, 37, 42)",a black t - shirt with a photo of a microphone
00508_00.jpg,"(19, 169, 160)",a green blouse with a floral print
00510_00.jpg,"(32, 30, 37)",the long sleeve tee - long sleeved top - black
00511_00.jpg,"(29, 30, 33)",therme long sleeve - lang lang - black
00512_00.jpg,"(41, 50, 61)",a woman wearing a dark blue and green plaid jacket
00513_00.jpg,"(189, 180, 146)",t - shirt with se se se se se se se se se se se se se se se se se se se se se se se se
00514_00.jpg,"(22, 23, 24)",long sleeve - long sleeved top - white / black
00515_00.jpg,"(30, 33, 39)",a black t - shirt with a tropical print
00517_00.jpg,"(35, 35, 32)",a black top with a sei sei sei sei sei sei sei sei
00519_00.jpg,"(18, 16, 17)",a black top with cutouts on the shoulders
00522_00.jpg,"(18, 19, 21)",a black blouse with a puff neck and long sleeves
00523_00.jpg,"(26, 32, 43)",the long sleeved top in navy
00524_00.jpg,"(251, 244, 221)",a white t - shirt with a graphic print
00526_00.jpg,"(12, 15, 17)",a black top with lace detailing
00527_00.jpg,"(245, 245, 245)",a white polo shirt with a collar and buttons
00528_00.jpg,"(198, 167, 48)",a yellow bodysuit with a snake skin pattern
00529_00.jpg,"(223, 228, 99)",adi adi tee - t - shirt - yellow
00530_00.jpg,"(182, 176, 166)",long sleeve - lang lang - white
00531_00.jpg,"(32, 33, 29)",the north face - t - shirt - white
00532_00.jpg,"(89, 122, 139)",a tank top with a blue trim
00533_00.jpg,"(170, 173, 158)",t - shirt - white
00534_00.jpg,"(136, 132, 146)",a white blouse with a cutout and a v neckline
00535_00.jpg,"(216, 216, 194)",a white bodysuit with a turtle neck and long sleeves
00537_00.jpg,"(19, 23, 34)",a woman wearing a navy top with a black top
00538_00.jpg,"(31, 32, 33)",a black lace top with long sleeves and a sheer lace
00539_00.jpg,"(34, 63, 66)",a green sweater with a long sleeve and a round neck
00540_00.jpg,"(219, 54, 64)",a red t - shirt with reindeer head and christmas decorations
00541_00.jpg,"(245, 245, 245)",long sleeve - long sleeved top - white
00542_00.jpg,"(11, 11, 10)",a black leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo leo
00543_00.jpg,"(12, 14, 13)",a black crop top with a square neckline
00544_00.jpg,"(29, 28, 43)",the v neck tee - t - shirt - navy
00545_00.jpg,"(140, 143, 130)",a woman wearing a grey sweater
00546_00.jpg,"(2, 5, 0)",a black sweater with a v - neck and long sleeves
00547_00.jpg,"(21, 23, 22)",a black top with spaghetti straps and spaghetti straps
00548_00.jpg,"(26, 27, 29)",a black top with a sheer neck and a pleaed front
00549_00.jpg,"(41, 43, 31)",a green sweater with a round neck and long sleeves
00550_00.jpg,"(22, 20, 21)",a white top with a lace - trimmed neckline
00551_00.jpg,"(42, 45, 47)",a black top with lace on the neck
00552_00.jpg,"(215, 208, 194)",the organic tee in ivory
00553_00.jpg,"(152, 153, 140)",a white t - shirt with a black and white graphic
00554_00.jpg,"(226, 207, 198)",a white sweater with a grey trim
00555_00.jpg,"(19, 21, 20)",a black top with a button on the front
00556_00.jpg,"(16, 18, 17)",a black t - shirt with a round neck and short sleeves
00557_00.jpg,"(245, 245, 245)",a white top with a lace trim and a spaghetti - neckline
00558_00.jpg,"(109, 136, 148)",a woman wearing a blue sweater
00559_00.jpg,"(20, 19, 21)",a black top with sheer sleeves and a turtle neck
00560_00.jpg,"(238, 227, 207)",a woman wearing a white bodysuit with a floral print
00561_00.jpg,"(228, 139, 140)",a grey sweatshirt with pink stripes and the words ' bevend '
00562_00.jpg,"(44, 63, 96)",the original crew - long sleeved top - blue
00564_00.jpg,"(33, 34, 39)",a black swimsuit with a halt neck and a high neckline
00565_00.jpg,"(168, 80, 75)",a woman wearing a red top with a v - neck
00567_00.jpg,"(28, 29, 31)",a black vested top with a belt
00569_00.jpg,"(60, 62, 76)",a woman wearing a grey top with a white lace collar
00570_00.jpg,"(26, 27, 29)",the essential tee in black
00571_00.jpg,"(60, 28, 36)",a woman wearing a maroon sweater with a white background
00572_00.jpg,"(77, 66, 37)",the tank top in olive
00573_00.jpg,"(247, 246, 193)",t - shirt with embroidery and embroidery
00574_00.jpg,"(14, 15, 17)",v neck - jumper - black
00575_00.jpg,"(114, 18, 39)",a woman wearing a red sweater with polka dots
00576_00.jpg,"(37, 32, 38)",a black sweater with white circles on it
00577_00.jpg,"(163, 148, 143)",a woman wearing a tank top
00578_00.jpg,"(210, 162, 102)",a woman in a tan swimsuit
00580_00.jpg,"(190, 158, 146)",a white t - shirt with a logo on the front
00581_00.jpg,"(245, 245, 246)",the tank top in white
00582_00.jpg,"(31, 39, 55)",a navy blouse with lace detailing and a sheer neckline
00584_00.jpg,"(12, 14, 14)",a black bodysuit with a v - neck and short sleeves
00585_00.jpg,"(220, 181, 189)",a pink sweater with a high neck and long sleeves
00586_00.jpg,"(245, 245, 245)",a white blouse with ru ru ru ru
00587_00.jpg,"(250, 227, 240)",t - shirt with a planet print
00588_00.jpg,"(250, 227, 240)",t - shirt with a planet print
00589_00.jpg,"(28, 23, 22)",a black blouse with a floral print and a burgundy trim
00590_00.jpg,"(187, 5, 27)",a red turtle neck sweater
00591_00.jpg,"(66, 68, 73)",a woman wearing a grey t - shirt with a graphic of a fish and a fish
00593_00.jpg,"(28, 26, 29)",a black t - shirt with a white and black graphic on the front
00594_00.jpg,"(68, 81, 109)",a blue sweater with a pattern on the front
00595_00.jpg,"(233, 53, 100)",a woman wearing a pink sweater with a button
00596_00.jpg,"(228, 160, 48)",a yellow sweater with a rib kniting pattern
00597_00.jpg,"(19, 27, 42)",the original - polo - shirt - navy
00598_00.jpg,"(6, 6, 8)",a black t - shirt with a round neck and short sleeves
00601_00.jpg,"(34, 40, 45)",the velvet top in black
00602_00.jpg,"(218, 189, 157)",a woman wearing a beige turtle neck sweater
00603_00.jpg,"(245, 245, 245)",a grey top with a scoop neck and three quarter sleeves
00604_00.jpg,"(34, 32, 38)",a black turtle neck sweater
00605_00.jpg,"(133, 132, 144)",a white sweater with a white kniting pattern
00606_00.jpg,"(31, 34, 48)",a woman wearing a black sweater with lace collar
00607_00.jpg,"(125, 130, 114)",a green sweater with a round neck and long sleeves
00608_00.jpg,"(246, 246, 246)",under armour tank - top - black
00610_00.jpg,"(236, 224, 165)",a yellow top with a pepo neckline
00612_00.jpg,"(197, 200, 220)",a white blouse with red polka dots on it
00613_00.jpg,"(216, 177, 146)",a woman wearing a tan sweater
00614_00.jpg,"(25, 23, 28)",a black tank top with spaghetti straps
00616_00.jpg,"(14, 15, 16)",a black top with a v - neck and long sleeves
00618_00.jpg,"(246, 246, 246)",a black top with a v - neck and a black bottom
00619_00.jpg,"(234, 227, 214)",a white top with a white pattern
00621_00.jpg,"(245, 245, 245)",a white long sleeved top with a round neckline
00622_00.jpg,"(245, 92, 74)",a woman wearing a bright orange top
00623_00.jpg,"(4, 5, 5)",a black top with a zipper on the front
00625_00.jpg,"(245, 245, 245)",a white top with laces on the sleeves
00626_00.jpg,"(29, 31, 44)",a woman wearing a navy blouse with pleaed sleeves
00628_00.jpg,"(68, 68, 75)",a black and silver se se se se se se se se se se se se se se se se se
00629_00.jpg,"(20, 23, 24)",a black and white top with a contrasting color block
00630_00.jpg,"(237, 212, 220)",a white t - shirt with a lighthouse and a pink and blue design
00631_00.jpg,"(43, 45, 48)",a black and white polka print top
00632_00.jpg,"(245, 245, 245)",a black top with lace sleeves and a long sleeve
00634_00.jpg,"(17, 19, 19)",a black sweatshirt with the word fia on it
00635_00.jpg,"(115, 129, 120)",a woman wearing a green tank top
00636_00.jpg,"(239, 217, 70)",adicolor block crop tee - t - shirt - white
00637_00.jpg,"(30, 34, 35)",crop top - black / gold
00638_00.jpg,"(38, 38, 44)",the cat t - shirt
00639_00.jpg,"(203, 90, 52)",a woman wearing an orange turtle neck sweater
00640_00.jpg,"(156, 147, 110)",a floral print top with a high neck and long sleeves
00642_00.jpg,"(24, 48, 42)",a green turtle neck sweater
00643_00.jpg,"(202, 163, 131)",a woman wearing a tan sweater with buttons
00646_00.jpg,"(16, 17, 16)",a black sweater with a v - neck and long sleeves
00647_00.jpg,"(165, 216, 238)",a blue tank top with a red and white chee
00649_00.jpg,"(213, 214, 192)",a white sweatshirt with a yellow logo on the chest
00650_00.jpg,"(177, 176, 108)",a yellow and black plaid print top
00651_00.jpg,"(36, 33, 35)",the essential tee in black
00652_00.jpg,"(215, 207, 195)",the organic linen top in white
00653_00.jpg,"(198, 68, 55)",the north face t - shirt
00655_00.jpg,"(231, 215, 210)",tommy ' s t - shirt - t - shirt - pink
00656_00.jpg,"(196, 176, 187)",a white t - shirt with a red logo on the front
00657_00.jpg,"(246, 246, 246)",a black top with a long sleeve and a cutout
00658_00.jpg,"(133, 140, 167)",a woman wearing a white t - shirt with a picture of a woman in a red dress
00659_00.jpg,"(109, 102, 89)",leopard print top
00660_00.jpg,"(66, 67, 57)",a black sweater with a long sleeve and a scoop neck
00661_00.jpg,"(246, 246, 246)",a black sweater with a ru rut
00662_00.jpg,"(23, 24, 26)",a black top with a wrap around the neck
00663_00.jpg,"(233, 214, 213)",a pink t - shirt with a picture of a man in a suit
00665_00.jpg,"(21, 22, 24)",a black top with a scoop neck and long sleeves
00666_00.jpg,"(245, 245, 245)",t - shirt - bas white
00667_00.jpg,"(228, 223, 188)",a white vest with a gold button
00668_00.jpg,"(29, 44, 79)",a navy blue velvet corset with a black velvet corset
00669_00.jpg,"(49, 54, 74)",a navy t - shirt with a round neck and short sleeves
00670_00.jpg,"(23, 21, 21)",a black t - shirt with a round neck and short sleeves
00671_00.jpg,"(245, 245, 245)",a black bodysuit with a long sleeve and a high neckline
00673_00.jpg,"(24, 25, 26)",a black floral print top with long sleeves
00674_00.jpg,"(20, 23, 41)",a navy top with a black lace detail
00675_00.jpg,"(68, 9, 20)",polo - shirt - bordeaux
00676_00.jpg,"(21, 20, 18)",a black vest vest with a tie around the waist
00677_00.jpg,"(37, 38, 42)",a black t - shirt with a white logo on the front
00678_00.jpg,"(42, 44, 54)",a woman wearing a dark blue turtle neck sweater
00679_00.jpg,"(222, 239, 101)",a yellow crop top with a black stitching on the front
00680_00.jpg,"(231, 211, 212)","the pink top is a soft, lightweight knit top with a twist"
00681_00.jpg,"(239, 227, 137)",a yellow top with buttons and a button down the front
00682_00.jpg,"(221, 196, 238)",a purple t - shirt with a round neck and short sleeves
00685_00.jpg,"(90, 80, 44)",a green tie dye sweater
00686_00.jpg,"(245, 245, 245)",a white top with lace detailing
00687_00.jpg,"(20, 21, 25)",a black cardigan sweater with buttons
00688_00.jpg,"(182, 182, 161)",sleeveless wrap front top
00689_00.jpg,"(95, 76, 55)",a cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam cam
00691_00.jpg,"(238, 223, 182)",long sleeve - long sleeved top - yellow
00692_00.jpg,"(203, 47, 87)",a pink t - shirt with the word hugo on it
00694_00.jpg,"(33, 31, 29)",long sleeve - polo - light grey
00695_00.jpg,"(202, 99, 61)",a picture of a blouse with a floral print
00696_00.jpg,"(15, 17, 19)",a black floral print blouse with a long sleeve
00697_00.jpg,"(84, 81, 98)",a woman wearing a grey and orange floral print turtle neck sweater
00699_00.jpg,"(14, 16, 15)",t - shirt with rhines
00700_00.jpg,"(81, 59, 80)",a navy floral print top with a round neckline
00701_00.jpg,"(38, 39, 34)",a black top with floral print and a tie around the neck
00702_00.jpg,"(241, 195, 101)",a woman wearing a yellow tank top
00704_00.jpg,"(5, 140, 107)",a green top with a round neckline
00706_00.jpg,"(191, 62, 67)",a red blouse with a bow on the front
00707_00.jpg,"(240, 231, 213)",a cropped crop top with a v - neckline and a cropped crop
00708_00.jpg,"(187, 186, 171)",a white blouse with a v - neck and a v - neckline
00710_00.jpg,"(16, 16, 14)",a black tank top with a scooped back
00711_00.jpg,"(9, 11, 11)",a black t - shirt with a picture of a bird on it
00712_00.jpg,"(46, 45, 59)",a woman wearing a navy tank top
00715_00.jpg,"(241, 225, 219)",a white t - shirt with multi stars on it
00716_00.jpg,"(63, 127, 183)",a blue top with butterflies on it
00717_00.jpg,"(26, 90, 145)",a blue sweater with a round neck and long sleeves
00718_00.jpg,"(94, 95, 71)",a woman wearing a green sweater
00719_00.jpg,"(32, 35, 49)",a woman wearing a navy tank top with lace
00720_00.jpg,"(248, 215, 207)",a top with a geometric pattern and a pink and blue top
00721_00.jpg,"(234, 190, 35)",a woman wearing a yellow sweater
00722_00.jpg,"(19, 21, 18)",a black top with a white and black print on the shoulders
00724_00.jpg,"(214, 33, 73)",a woman wearing a red top with a black trim
00726_00.jpg,"(33, 30, 35)",versa versa print t - shirt
00727_00.jpg,"(17, 15, 16)",a black t - shirt with white and black stripes
00728_00.jpg,"(99, 212, 177)",polo - t - shirt - green
00730_00.jpg,"(111, 125, 106)",a green top with lace detailing and a button down front
00731_00.jpg,"(208, 187, 193)",t - shirt with dog print
00732_00.jpg,"(250, 219, 98)",a yellow top with lace detailing
00733_00.jpg,"(21, 21, 23)",a black crop top with a v - neckline
00734_00.jpg,"(245, 245, 245)",a black top with a black stripe on the front
00735_00.jpg,"(30, 31, 36)",the original tee - t - shirt - black
00738_00.jpg,"(98, 105, 112)",a navy and white sweater with a pattern
00741_00.jpg,"(21, 19, 18)",a black floral crop top with a tie at the front
00742_00.jpg,"(245, 245, 245)",a white top with laces and a white top
00743_00.jpg,"(52, 48, 54)",superdrye - long sleeved top - navy
00744_00.jpg,"(240, 239, 165)",a yellow top with a floral print
00745_00.jpg,"(25, 26, 28)",a black top with a lace - covered neck
00746_00.jpg,"(82, 78, 54)",camo crop top - t - shirt - green
00747_00.jpg,"(252, 163, 134)",a woman wearing a orange t - shirt
00748_00.jpg,"(215, 214, 194)",a white turtle neck sweater
00749_00.jpg,"(234, 202, 81)",a yellow t - shirt with a v - neck and lace detailing
00750_00.jpg,"(36, 89, 125)",a blue sweater with a v - neck and long sleeves
00751_00.jpg,"(246, 246, 245)",a white top with a scoop neck and long sleeves
00752_00.jpg,"(71, 84, 132)",a pregnant woman wearing a blue maternity top
00753_00.jpg,"(16, 17, 19)",the long sleeved top in black
00754_00.jpg,"(219, 215, 196)",the linen top in ivory
00755_00.jpg,"(3, 128, 94)",a green cropped top with a round neck
00756_00.jpg,"(3, 128, 94)",a green cropped top with a round neck
00757_00.jpg,"(234, 214, 223)",the organic tee in pink
00758_00.jpg,"(16, 16, 15)",a black top with gold flowers and leaves
00759_00.jpg,"(131, 129, 102)",a woman wearing a green t - shirt
00761_00.jpg,"(20, 21, 23)",a black top with a scoop neckline
00763_00.jpg,"(246, 246, 245)",a white t - shirt with a v - neck and a short sleeve
00764_00.jpg,"(252, 99, 203)",the pink blouse is a great choice for a casual outfit
00766_00.jpg,"(19, 20, 20)",a black t - shirt with a floral print
00767_00.jpg,"(22, 24, 25)",a black lace top with a long sleeve and a scooped back
00769_00.jpg,"(38, 41, 53)",a woman wearing a navy blue blouse
00770_00.jpg,"(136, 115, 119)",a white t - shirt with a small embroidered logo
00771_00.jpg,"(13, 67, 79)",a woman wearing a teal green long sleeved top
00772_00.jpg,"(239, 194, 199)",guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess guess
00773_00.jpg,"(74, 73, 82)",t - shirt with print
00774_00.jpg,"(250, 36, 41)",a red swimsuit with a plunging neckline
00775_00.jpg,"(8, 10, 11)",a black bodysuit with a white polka dot on the top
00776_00.jpg,"(246, 246, 246)",a black top with lace sleeves and a long sleeve
00777_00.jpg,"(27, 26, 32)",a black t - shirt with a graphic of a man in a suit
00778_00.jpg,"(238, 188, 201)",a pink and white sweater vest with a white and pink om
00779_00.jpg,"(123, 116, 97)",a bathingsuit with a leopard print on the front
00780_00.jpg,"(45, 62, 115)",a cropped crop top with a fluffy blue fuzzyy pattern
00783_00.jpg,"(53, 25, 22)",a brown satin top with a bow
00784_00.jpg,"(204, 201, 186)",a white tank top with a grey and white stripe
00786_00.jpg,"(189, 29, 41)",a red t - shirt with a zebra print
00787_00.jpg,"(246, 246, 246)",a black top with lace detailing
00788_00.jpg,"(17, 17, 22)",a white and blue striped sweater
00791_00.jpg,"(252, 216, 111)",a yellow maternity top with a long sleeve
00792_00.jpg,"(131, 120, 125)",a white and black striped top with a knot at the front
